site_id,AUG_ET_2000-2015_CPG_all,awc_int_100_CPG_all,BaseflowIndex_CPG_all,clay_100_CPG_all,dwta_CPG_all,fac_taudem_17all_int,hydrogrpA_100_CPG_all,hydrogrpB_100_CPG_all,hydrogrpC_100_CPG_all,hydrogrpD_100_CPG_all,impermeable_100_CPG_all,JUL_ET_2000-2015_CPG_all,nlcd_2011_Forest_100_CPG_all,nlcd_2011_Wetlands_100_CPG_all,permeable_100_CPG_all,sand_100_CPG_all,SEP_ET_2000-2015_CPG_all,silt_100_CPG_all,slope_percent_int_CPG_all,streamslope_percent_int_CPG_all,SWE_AVG_0301_CPG_all,SWE_AVG_0401_CPG_all,SWE_AVG_0501_CPG_all,SWE_AVG_0601_CPG_all,SWE_AVG_0701_CPG_all,SWE_AVG_0801_CPG_all,TWI_100_int_CPG_all,US_Precip_1981-2010_CPG_all,US_TMAX_1981-2010_int_CPG_all,site_name,project,type,mgmt2,stream,drain_dens,ave_ann_cw,ave_annual,ave_basin_,mtbs_mod_s,mtbs_high_,harv_inten,harv_int_1,harv_int_2,road_lengt,road_dens_,shed_areak,pct_high_h,pct_mod_ha,pct_mtbs_m,pct_mtbs_h,pct_nfs,mean_bf,mean_bank_,mean_wd_tr,mean_stab,mgmt,mean_grad,mean_pool_,mean_pool1,mean_d50,mean_poo_1,mean_pt_fi,mean_lw_fr,mean_un_cu,precip_cut,shed_cut,spatial_cl,normalize_,all_harves,higher_tha,residuals,MAP_UNIT_N,MAP_UNIT_D,MAP_UNIT_S,all_fire,utm1,utm2
389,135,11,69,643,201,16445,0,100,0,0,100,156,100,0,0,4898,75,4464,35,24,356,324,210,33,0,0,652,103523,1121,080-06-I,CRB,I,R,E.F. Horse,1.49,417.13,1031.32,1580.35,0,0,0,0,0,0.4,0.03,14.82,0,0,0,0,100,4.77,100.4,13.99,99.55,Reference,1.84,0.23,82.57,0.02,44.86,32.07,469.78,37.42,"(839,1.1e+03]","[1.11,25.4]",1,4.62514059652,0,Low Harvest,-0.735770414584,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1489620.3070690914,2707769.704389373
390,108,9,69,1166,201,93223,0,72,28,0,100,134,86,0,0,5214,53,3945,46,30,379,388,292,72,1,0,642,106482,998,080-07-I,CRB,I,R,Buck Lake,1.26,396.57,1052.84,1735.92,4.78,2.47,0,0,0,0,0,83.91,0,0,5.69,2.95,100,12.77,121,25.58,99.41,Reference,2.37,0.32,24.36,0.17,22.89,1.84,261.74,21.55,"(839,1.1e+03]","(74.1,98.5]",1,12.1290984385,0,Low Harvest,2.32867639544,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,8.64,-1484998.1847716824,2698812.7373522804
391,100,9,69,640,175,33793,0,100,0,0,100,125,98,0,0,5208,45,4161,37,23,524,627,583,248,20,0,649,107660,1024,080-12-I,CRB,I,M,Three Prong,1.38,388.34,1081.09,1866.76,2.38,2.31,0,0,0,21.05,0.69,30.42,0,0,7.83,7.6,100,7.17,121,19.55,99.21,Managed,1.62,0.27,25.4,0.07,21.9,5.19,157.86,20.64,"(839,1.1e+03]","(25.4,49.8]",1,6.63219528439,0,Low Harvest,-0.497233082895,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,15.43,-1475638.1059528657,2685033.5618562317
392,89,10,71,641,64,94000,0,100,0,0,100,113,77,0,0,5709,39,3650,20,13,481,579,533,213,27,0,723,112285,1012,080-13-I,CRB,I,M,Meadow,1.2,388.54,1123.79,1903.23,2.5,7.69,0.92,1.16,0.26,20.06,0.24,84.83,1.08,1.36,2.94,9.06,100,12.01,109.33,25.41,98.05,Managed,0.77,0.34,11.6,0.09,32.3,5.32,58.66,35.35,"(1.1e+03,1.35e+03]","(74.1,98.5]",1,10.6870500716,2.44,Low Harvest,0.931585166253,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,12,-1478336.563620072,2682601.1587216924
395,82,8,68,2520,201,12046,0,0,100,0,100,115,79,0,0,5560,35,3060,43,18,326,398,368,165,21,0,666,119592,945,081-08-I,CRB,I,R,Moores Lake,0.91,317.6,1217.77,2050.35,0,0,0,0,0,0.34,0.03,11.05,0,0,0,0,97.82,5.63,92.75,13.31,97.73,Reference,0.79,0.39,57.01,0.03,60.09,9.01,665.25,50.57,"(1.1e+03,1.35e+03]","[1.11,25.4]",1,4.62320471025,0,Low Harvest,0.0139551764734,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1538130.7722255478,2680261.793936928
401,116,10,69,640,52,37004,0,100,0,0,100,143,100,0,0,5810,61,3550,26,20,315,337,251,86,6,0,706,87020,1047,082-08-IS,CRB,IS,R,Twentymile,1.12,369.39,866.39,1813.14,0,0,0.05,0.02,0,9.33,0.28,33.34,0.15,0.07,0,0,100,8.03,88.73,15.59,96.46,Reference,0.73,0.35,67.26,0.01,71.58,50.6,526.32,50.4,"(839,1.1e+03]","(25.4,49.8]",1,9.26834335576,0.22,Low Harvest,1.83133588415,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1526492.7632186243,2689558.843118504
402,120,15,71,650,201,11283,0,100,0,0,100,143,87,0,0,4430,64,4910,21,13,247,191,100,1,0,0,704,87988,1189,083-02-I,CRB,I,M,Ditch,5.95,450.05,887.03,1582.71,0,0,1.03,2.31,0.72,30.1,2.95,10.2,10.06,22.63,0,0,100,3.31,82.75,8.47,99.43,Managed,1.36,0.28,88.71,0,59.06,69.67,854.35,63.45,"(839,1.1e+03]","[1.11,25.4]",1,3.73155361149,32.69,High Harvest,-0.59985806645,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1492742.440653661,2681912.716089874
407,91,9,70,636,198,34062,0,94,0,6,100,125,60,0,0,5137,35,4235,51,33,213,161,78,3,0,0,611,92066,1173,084-04-I,CRB,I,R,Bad Luck,1.86,472.96,926.22,1504.32,0,0,0,0,0,0,0,30.62,0,0,0,0,100,4.38,109.5,13.47,96.81,Reference,1.52,0.31,77.96,0.03,62.58,18.09,141.29,33.22,"(839,1.1e+03]","(25.4,49.8]",1,4.72889810196,0,Low Harvest,-2.49018950443,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1447768.7933338508,2688631.098556979
408,89,9,70,614,178,91647,0,64,0,36,100,117,81,0,0,5456,36,3931,43,26,386,430,327,71,1,0,646,104989,949,084-09-I,CRB,I,R,Indian,1.17,393.65,1041.26,1949.58,9.34,7.79,0,0,0,0,0,82.48,0,0,11.32,9.44,100,10.25,115.25,31.76,96.18,Reference,1.56,0.27,27.85,0.06,29.86,11.77,341.99,27.74,"(839,1.1e+03]","(74.1,98.5]",1,9.84384303632,0,Low Harvest,0.0874353001459,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,20.76,-1443755.1088536375,2673337.3398030708
409,53,9,72,1496,201,30439,0,54,46,0,100,80,52,0,0,5299,17,3732,43,26,351,410,358,146,20,0,682,114055,819,085-03-IS,CRB,IS,R,Swet,1.19,345.73,1139.33,2218.11,2.31,1.2,0,0,0,0,0,27.41,0,0,8.43,4.36,99.96,8.31,82.18,21.19,95.82,Reference,0.83,0.39,50.94,0.01,60.49,40.94,821.95,60.6,"(1.1e+03,1.35e+03]","(25.4,49.8]",1,7.29376036794,0,Low Harvest,0.358249349351,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,12.79,-1455721.1150650212,2653171.4595692153
410,90,9,70,938,192,163291,0,69,16,15,100,117,92,0,0,5317,36,3937,43,26,364,417,334,78,5,0,638,82663,1015,085-04-I,CRB,I,M,Deep,1.38,422.53,824.01,1849.91,21.41,15,0,0,0,36.35,0.25,147.13,0,0,14.55,10.19,100,9.61,116.5,21.92,95.76,Managed,2.03,0.37,34.24,0.15,31.23,9.29,229.61,24.1,"[582,839]","(123,147]",1,11.6624798243,0,Low Harvest,0.496967728668,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,24.74,-1449029.005118752,2667571.8054174846
411,91,9,71,632,56,99855,0,95,5,0,100,115,86,0,0,6209,44,3175,28,17,428,483,413,137,11,0,686,99509,1038,085-06-I,CRB,I,R,Bargamin,1.62,405.67,995.05,1842.07,20.95,23.64,0,0,0,22.96,0.26,89.89,0,0,23.3,26.3,100,12.38,111.5,30.3,94.38,Reference,1.11,0.36,16.2,0.1,27,8.59,213.3,35.43,"(839,1.1e+03]","(74.1,98.5]",1,12.44158585,0,Low Harvest,2.46488616153,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,49.6,-1474410.640230848,2672581.5935438205
412,39,8,71,1878,201,48870,0,34,66,0,100,65,45,0,0,5407,9,3467,40,26,412,493,446,172,29,0,650,127871,847,085-08-I,CRB,I,R,Storm,1.31,368.79,1266.11,2147.68,0.41,0.23,0,0,0,0,0,43.9,0,0,0.94,0.52,100,7.51,116.5,22.93,97.21,Reference,1.87,0.38,39.59,0.05,33.95,7.82,369.44,30.54,"(1.1e+03,1.35e+03]","(25.4,49.8]",1,5.93155413037,0,Low Harvest,-2.21002318201,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,1.46,-1444716.4019582043,2652274.0649023796
413,45,9,71,717,201,13926,0,96,4,0,100,70,50,0,0,5100,12,4242,41,23,381,453,397,155,19,0,651,102003,941,085-09-I,CRB,I,R,Goat,1.5,384.59,1026.19,2040.94,3.5,2.82,0,0,0,0,0,12.53,0,0,27.93,22.5,100,4.2,90.75,10.86,97.67,Reference,2.55,0.24,85.97,0.02,44.76,31.1,735.47,51.54,"(839,1.1e+03]","[1.11,25.4]",1,4.09280932381,0,Low Harvest,-0.838297643022,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,50.43,-1453810.8632230058,2656889.3612815966
414,74,8,70,2520,201,10395,0,0,100,0,100,103,74,0,0,5560,32,3060,36,23,346,372,261,43,2,0,673,94648,1054,085-10-I,CRB,I,M,E.F. Magruder,1.31,423.63,951.55,1793.58,1.48,0.31,0,0,0,9.32,1,9.35,0,0,15.84,3.35,100,4.99,101.67,14.05,91.98,Managed,3.65,0.18,51.39,0.02,17.32,49.08,445.74,41.67,"(839,1.1e+03]","[1.11,25.4]",1,5.24407545584,0,Low Harvest,1.13546645486,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,19.19,-1453380.1623835475,2668683.5578062655
416,68,8,71,1631,201,37893,0,47,53,0,100,96,70,0,0,5333,25,3642,36,23,377,438,363,128,15,0,681,109984,893,085-13-I,CRB,I,R,Flat,1.13,363.94,1102.64,2069.8,2.91,1.12,0,0,0,6.38,0.19,34.15,0,0,8.52,3.27,100,8.18,100.5,23.57,98.81,Reference,3.8,0.28,37.63,0.06,21.26,21.33,1019.28,41.65,"(1.1e+03,1.35e+03]","(25.4,49.8]",1,7.41855909454,0,Low Harvest,-0.0799152052263,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,11.79,-1459345.9015622812,2671205.205525585
417,65,8,72,2340,199,109854,0,8,92,0,100,90,75,0,0,5565,26,3128,36,22,397,458,392,125,11,0,671,102889,961,085-19-I,CRB,I,R,Little Clearwater,1.48,380.32,1032.28,1987.95,12.45,13.8,0,0,0,2.38,0.02,98.85,0,0,12.59,13.96,100,12.88,112,35.24,98.81,Reference,1.24,0.48,13.23,0.07,32.51,13.46,654.14,29.53,"(839,1.1e+03]","(98.5,123]",1,12.4772348588,0,Low Harvest,2.25723355791,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,26.55,-1459787.4872467823,2670504.498892839
434,103,10,70,640,52,3779,0,100,0,0,100,126,99,0,0,5810,55,3550,22,13,314,271,159,18,0,0,696,69799,1035,087-06-I,CRB,I,M,Big Blowout,2.3,407.99,689.08,1826.77,0,0,0,0,0.04,0.24,0.07,3.39,0,0,0,0,100,2.19,80,12.27,97.56,Managed,2.97,0.14,185.07,0.01,49.21,38.55,537.12,58.79,"[582,839]","[1.11,25.4]",1,3.17815057758,0,Low Harvest,1.66740482769,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1512345.7942570492,2655206.790695394
1344,92,9,69,1315,174,85501,0,64,36,0,100,122,95,0,0,5538,36,3556,34,22,681,812,773,402,64,0,675,152281,920,079-01-I,CRB,I,R,W.F. Moose,1.07,366.86,1544.03,1829.09,12.29,15.63,0,0,0,0,0,76.9,0,0,15.98,20.32,100,13.59,121,26.68,100,Reference,2.12,0.36,20.15,0.16,21.5,14.62,171.38,25.61,"(1.35e+03,1.61e+03]","(74.1,98.5]",1,8.80164245513,0,Low Harvest,-0.775394262427,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,36.3,-1449968.5734433902,2734284.8889914597
1345,79,10,68,498,86,26663,0,100,0,0,100,108,85,0,0,5782,25,3637,36,22,696,849,824,442,53,0,677,127861,882,079-02-I,CRB,I,R,Cedar,1.23,354.75,1279.59,1924.44,2.76,0.45,0,0,0,0,0,23.82,0,0,11.59,1.88,100,9.46,88,19.52,98.84,Reference,0.26,0.56,48.46,0.01,75.79,23.43,473.24,57.77,"(1.1e+03,1.35e+03]","[1.11,25.4]",1,7.39299306809,0,Low Harvest,0.816947255737,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,13.47,-1434901.8848591943,2734174.1214963286
1346,70,10,69,650,137,10024,0,100,0,0,100,99,47,0,0,5750,22,3600,36,16,708,850,815,401,38,0,690,138285,899,079-05-I,CRB,I,R,Cox,0.82,348.19,1387.83,1983.33,0.29,0.05,0,0,0,0,0,9.27,0,0,3.16,0.51,100,7.19,93,17.26,100,Reference,1.24,0.36,44.21,0.03,50.01,26.27,1119.41,47.5,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,5.18074980365,0,Low Harvest,1.02126481717,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,3.67,-1427099.928855306,2725201.185802944
1347,77,10,69,487,62,57230,0,96,4,0,99,109,79,0,0,5791,28,3637,32,17,751,903,847,439,72,0,695,152802,928,079-09-I,CRB,I,R,Rhoda,0.97,363.59,1544.58,1830.95,1.07,0.41,0,0,0,0,0,51.56,0,0,2.07,0.79,100,12.25,107.33,29.94,100,Reference,2.07,0.46,8.33,0.25,12.4,1.61,75.2,30.41,"(1.35e+03,1.61e+03]","(49.8,74.1]",1,7.93095857774,0,Low Harvest,-0.622447276399,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,2.86,-1464932.3267889016,2730447.0424746755
1348,79,8,69,585,139,25619,3,26,0,71,100,112,67,0,0,6043,29,3362,44,27,617,713,653,278,29,0,682,153202,905,079-12-I,CRB,I,R,E.F. Moose,0.9,349.24,1528.69,2013.93,0,0,0,0,0,0,0,22.96,0,0,0,0,100,11.15,79,15.18,92.82,Reference,0.27,0.63,32.97,0,53.64,58.31,2615.51,64.17,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,7.29382674054,0,Low Harvest,0.811939860553,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1421192.441479529,2718988.7154350076
1349,90,10,69,538,106,78170,0,100,0,0,100,118,90,0,0,5713,32,3689,38,23,654,785,711,313,20,0,672,133845,904,079-14-I,CRB,I,R,N.F. Moose,0.94,363.12,1331.68,1863.35,5.69,5.9,0,0,0,0,0,70.37,0,0,8.09,8.38,100,13.89,122.67,29.27,100,Reference,2.39,0.38,8.35,0.21,8.03,1.06,183.34,20.04,"(1.1e+03,1.35e+03]","(49.8,74.1]",1,10.4304337378,0,Low Harvest,1.0806230670899999,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,16.47,-1450004.0054705453,2733843.000771522
1350,79,10,69,650,137,11820,0,100,0,0,100,105,65,0,0,5750,28,3600,41,22,700,850,827,451,51,0,677,146185,871,079-17-I,CRB,I,R,Battle,1.07,340.36,1493.77,2012.94,0.28,0.01,0,0,0,0,0,10.16,0,0,2.78,0.06,100,6.5,96,13.2,93.65,Reference,0.27,0.52,69.03,0.01,83.99,26.33,835.26,45.83,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,4.35140617364,0,Low Harvest,-0.042823395198,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,2.84,-1430280.9170210771,2722621.886924595
1816,72,9,68,611,138,40992,2,55,0,43,100,100,46,1,0,5925,24,3456,47,30,589,692,621,229,14,0,685,141582,907,076-10-I,CRB,I,R,Big Flat,0.8,347.77,1407.78,1948.57,5.92,3.49,0,0,0,0,0,36.92,0,0,16.03,9.45,100,9.48,75,16.63,98.44,Reference,0.63,0.38,28.55,0.03,39.68,12.52,749.56,66.98,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,6.73400673401,0,Low Harvest,-0.964172074316,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,25.48,-1416892.178542619,2739815.714012121
1818,84,8,68,2520,201,3607,0,0,100,0,99,113,93,0,0,5560,29,3060,30,10,775,940,896,486,109,0,691,158171,852,077-01-I,CRB,I,R,Rock Lake,1,331.64,1569.65,1900.69,0,0,0,0,0,0,0,3.25,0,0,0,0,100,2.34,90.33,5.61,100,Reference,0.48,0.33,79.03,0,64.76,97.96,676.69,49.09,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,1.49077819896,0,Low Harvest,0.0151469528634,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1475792.5781920594,2738118.568562927
1819,88,10,68,548,103,42305,0,100,0,0,100,117,95,0,0,5771,29,3625,29,15,673,815,775,384,43,0,704,136676,829,077-02-I,CRB,I,R,Wind Lakes,0.98,339.41,1362.51,1965.28,0,0,0,0,0,0.73,0.02,38.09,0,0,0.01,0,100,10.7,130.67,25.15,98.45,Reference,1.12,0.52,16.04,0.08,26.63,6.07,182.53,14.64,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,7.85315337135,0,Low Harvest,0.0750875323415,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0.01,-1440238.1193182173,2745050.9658641033
1820,90,8,69,2520,201,14413,0,0,100,0,100,120,91,0,0,5560,34,3060,37,22,783,943,894,465,88,0,679,155916,896,077-03-I,CRB,I,R,Surprise,0.72,345.52,1551.67,1838.33,0,0,0,0,0,0,0,12.93,0,0,0,0,100,6.29,104,16.97,96.61,Reference,0.77,0.57,38.35,0.06,62.28,6.49,139.83,45.21,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,4.05369698454,0,Low Harvest,-0.957875847836,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1472220.342168089,2739299.2367768064
1821,87,10,69,524,95,58290,0,100,0,0,100,115,94,0,0,5776,30,3631,33,19,689,838,806,422,54,0,700,137290,861,077-04-I,CRB,I,R,Warm Springs,0.91,345.79,1377.34,1928.98,5.31,9.18,0,0,0,0,0,52.67,0,0,10.08,17.43,100,12.39,122.67,27.01,99.21,Reference,1.31,0.38,19.88,0.08,31.64,4.59,680.67,17.55,"(1.35e+03,1.61e+03]","(49.8,74.1]",1,8.99560021491,0,Low Harvest,0.387653621713,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,27.51,-1443960.8834296921,2743855.4057706725
1823,110,10,69,662,157,44299,0,67,33,0,100,138,92,0,0,5914,48,3333,48,28,584,646,529,163,5,0,623,125334,1063,077-07-I,CRB,I,M,Squaw,1.08,408.4,1266.78,1549.64,0,0,4.11,0.32,2.28,49.91,1.26,39.52,10.41,0.82,0,0,100,8.4,111.33,18.51,99.17,Managed,1.77,0.25,29.6,0.07,19.99,6.58,152.16,31.99,"(1.1e+03,1.35e+03]","(25.4,49.8]",1,6.63098564865,11.23,Low Harvest,-1.1685726484,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1442615.579328914,2758197.3677173327
